rundate,vdate,station,tmax.obs,tmin.obs,precip.obs,wspd.obs,tmax.gec00,tmax.gep01,tmax.gep02,tmax.gep03,tmax.gep04,tmax.gep05,tmax.gep06,tmax.gep07,tmax.gep08,tmax.gep09,tmax.gep10,tmax.gep11,tmax.gep12,tmax.gep13,tmax.gep14,tmax.gep15,tmax.gep16,tmax.gep17,tmax.gep18,tmax.gep19,tmax.gep20,tmin.gec00,tmin.gep01,tmin.gep02,tmin.gep03,tmin.gep04,tmin.gep05,tmin.gep06,tmin.gep07,tmin.gep08,tmin.gep09,tmin.gep10,tmin.gep11,tmin.gep12,tmin.gep13,tmin.gep14,tmin.gep15,tmin.gep16,tmin.gep17,tmin.gep18,tmin.gep19,tmin.gep20,precip.gec00,precip.gep01,precip.gep02,precip.gep03,precip.gep04,precip.gep05,precip.gep06,precip.gep07,precip.gep08,precip.gep09,precip.gep10,precip.gep11,precip.gep12,precip.gep13,precip.gep14,precip.gep15,precip.gep16,precip.gep17,precip.gep18,precip.gep19,precip.gep20,wspd.gec00,wspd.gep01,wspd.gep02,wspd.gep03,wspd.gep04,wspd.gep05,wspd.gep06,wspd.gep07,wspd.gep08,wspd.gep09,wspd.gep10,wspd.gep11,wspd.gep12,wspd.gep13,wspd.gep14,wspd.gep15,wspd.gep16,wspd.gep17,wspd.gep18,wspd.gep19,wspd.gep20
2016100906,2016101000,KTVC,,,,,64.25,63.8186,64.8341,64.1983,64.2993,63.0545,62.9315,64.7771,64.43,63.6309,64.4664,64.2151,64.3807,64.8485,65.5541,63.6013,65.0854,63.7813,62.4628,63.6309,64.2371,43.9595,43.6876,44.2201,43.9102,43.781,43.1461,42.5491,44.6963,44.119,43.5995,44.018,44.0893,44.299,44.4076,45.2712,43.6656,45.2712,43.601,43.3261,44.0044,44.7091,0,0,0,0,0.0015,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7202,16.4312,16.4997,16.4305,17.9001,15.228,14.6678,15.8161,15.9666,15.2455,16.5025,16.5817,16.3072,16.7204,16.6825,15.876,15.933,16.106,14.6307,15.2161,16.1284
2016101006,2016101100,KEYW,,,,,81.8545,81.7321,81.7124,82.31,82.0682,81.8545,82.0419,81.6458,81.8616,82.1876,81.7411,81.7031,81.9193,81.6169,81.7031,81.9745,82.0365,82.459,81.7031,81.59,81.7851,79.0773,79.0773,78.5069,78.9468,79.02,78.7952,79.075,79.289,79.255,78.5372,78.66,79.0821,79.3508,79.1111,79.0174,79.1873,79.4662,78.8897,78.991,79.1397,79.1425,0.0372,0.0306,0.0237,0.0366,0.0203,0.0427,0.027,0.0467,0.0395,0.0246,0.0294,0.0716,0.0196,0.0399,0.0361,0.0323,0.0211,0.0179,0.0455,0.0376,0.0478,21.9917,21.8107,21.3171,20.717,21.5261,22.3754,22.2029,22.616,23.3143,20.7701,20.9601,23.2545,21.5393,21.0186,21.9155,20.5445,21.2957,21.1695,22.211,20.6647,22.1291
2016101006,2016101100,KGRI,57,45,0,26,80.2459,80.7612,82.1624,76.9636,79.4621,79.8348,79.4888,81.8183,81.9617,79.2592,77.4575,81.088,79.9387,79.6741,81.5002,77.198,80.4876,83.4338,81.1974,82.3575,79.5047,53.5105,54.8812,50.3638,53.1817,54.2331,55.2098,52.9678,54.4877,56.6268,49.7046,53.4228,52.5488,52.8985,56.1681,56.2188,51.9274,54.2582,56.3194,56.0622,55.4639,52.01,0,0,0,0,0,0,0,0.0024,0,0,0,0.0003,0,0,0,0,0.0018,0,0,0,0,18.036,17.4983,20.0376,16.986,17.0167,14.5984,16.7964,16.0489,13.1859,19.7695,18.0173,19.2381,18.6761,16.863,16.7933,19.5351,17.1281,13.0915,13.2629,13.8281,18.2083
2016101006,2016101100,KMDT,65,39,0,9,62.1237,62.431,62.1509,62.2401,62.0709,62.1901,62.1129,61.9545,62.4945,61.6609,62.3809,62.3809,62.0209,61.8517,61.9437,62.2117,62.2117,61.9164,62.2674,62.3566,62.121,35.478,35.2843,34.9254,35.9027,34.8803,35.3798,35.98,35.44,35.4203,34.6047,35.8108,35.5073,35.6346,35.745,35.2208,35.3958,35.838,35.5661,35.2893,35.7374,35.8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6915,5.5213,5.7992,5.5702,5.7505,5.5131,5.6709,6.313,6.7178,5.6856,5.58,5.2152,5.3663,5.9467,5.5812,5.6358,6.0353,6.1521,4.9663,4.6907,5.6616
2016101006,2016101100,KRNO,,,,,66.0885,66.0885,67.0836,66.0885,65.9807,65.7285,66.4485,66.2926,66.1735,66.16,65.718,66.0885,66.2686,66.065,66.4485,66.2076,65.9325,66.3535,65.9935,66.0785,65.9085,40.3141,41.8036,40.067,41.3225,40.7466,41.4853,40.5172,40.3377,40.9454,39.7065,40.2656,40.4462,41.2103,40.8162,41.4138,39.8356,39.5375,41.4955,40.7174,41.1124,40.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9817,7.0709,7.0504,6.881,6.5297,7.1348,6.9586,7.0736,7.1274,6.7929,6.7792,6.7403,7.3396,7.0448,6.7201,6.9519,6.6261,6.7855,7.1988,7.1756,7.0079
2016101006,2016101100,KSEA,,,,,60.7739,60.339,61.424,61.599,61.2149,60.2339,59.7763,60.7382,59.9372,60.9319,60.7519,61.0529,60.3898,60.1309,60.7156,60.9196,60.9017,60.9299,60.3556,59.7688,60.9183,37.9635,37.6036,38.6293,38.1195,38.2184,37.214,38.2713,38.0246,37.5273,37.5761,38.1676,38.4795,37.4476,37.8873,37.71,38.7276,37.9635,37.7368,37.6605,37.4764,38.3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0204,3.2656,3.3002,2.9011,3.079,3.0487,3.117,2.9891,2.9735,3.6714,3.4057,3.1282,2.9253,3.0759,2.9234,3.1484,3.1532,2.8708,2.9706,2.9605,2.9442
2016101006,2016101100,KTVC,,,,,67.7613,67.8236,67.364,66.1031,65.8974,67.6747,67.7096,67.4771,67.355,65.8335,67.3831,65.1923,66.1693,67.6215,67.5857,67.668,67.9542,63.3544,66.3773,68.1275,67.1772,54.1854,53.9205,54.3511,53.6455,55.5116,53.3668,53.644,54.5379,54.9131,53.963,53.8043,53.912,54.6465,53.9615,53.8809,54.3496,54.2926,53.486,53.6022,53.587,54.3663,0,0,0.0043,0.0406,0.0698,0,0.0108,0.0141,0.0097,0.0185,0.0069,0.028,0.0033,0.0183,0.0105,0.0172,0.016,0.0503,0.005,0,0.001,18.5014,18.0457,17.6206,18.3576,18.9872,17.3979,18.418,16.5436,18.7382,17.2375,17.9687,18.7593,17.8324,17.0957,16.6468,20.0792,19.188,15.9328,16.5725,18.0943,17.8624
2016101106,2016101200,KEYW,,,,,82.1279,81.7344,82.0655,82.1568,82.459,82.3389,82.3966,81.6766,81.739,82.0127,81.6192,81.9789,81.799,82.2165,81.5854,82.6679,82.4276,82.3676,81.2589,82.4303,82.0734,79.5201,78.9758,79.3348,79.68,79.7087,79.5397,79.6201,79.1629,79.3372,79.2141,79.68,79.6088,79.9813,79.32,79.3538,79.2911,79.3825,79.3545,79.2008,79.3825,79.3781,0.0222,0.0515,0.0103,0.0182,0.0343,0.0207,0.0221,0.0157,0.0231,0.0254,0.0327,0.018,0.0166,0.0237,0.0199,0.0215,0.0273,0.0379,0.0478,0.0243,0.0334,18.9755,18.2904,19.9371,18.7895,18.4179,18.2562,19.5445,19.1168,19.5757,19.2857,18.4524,20.4677,19.1403,20.0792,18.768,17.793,19.1755,18.5393,19.4359,19.281,19.8127
2016101106,2016101200,KGRI,49,30,0.02,25,58.9748,60.0455,60.2466,60.6924,58.5489,58.4815,57.0605,61.7514,60.2552,61.9646,57.8686,57.4896,59.3127,59.6192,58.643,62.2016,55.5823,60.6284,63.6355,58.3235,59.9371,40.0904,40.5826,41.067,40.5961,39.8401,39.7009,40.4563,39.8172,39.6548,39.4147,41.4199,40.4127,39.5423,38.9912,40.3216,40.5242,40.5801,39.7471,40.3543,39.2179,40.8696,0.0031,0.0082,0.0326,0.0035,0.0409,0.0052,0.0099,0.0006,0.0001,0.017,0.0074,0.0414,0.0011,0.0127,0.0096,0.0124,0.0107,0.0003,0.0034,0.0055,0.022,21.6047,21.9032,21.577,21.1503,20.8228,22.3844,20.5619,21.3406,22.0619,23.4843,20.0325,21.217,21.1259,21.4859,21.5599,21.5307,21.0602,21.6903,21.2663,22.0546,21.7563
2016101106,2016101200,KMDT,69,42,0,9,66.4392,65.9411,66.2972,66.3619,66.9019,66.3119,66.0222,66.7492,64.8287,66.4,66.5692,66.2119,65.938,65.8737,66.201,66.5692,66.4811,66.438,66.5191,66.0857,65.8345,39.5428,38.8531,39.601,38.9098,39.5827,39.0737,40.2251,38.986,40.2838,38.1651,39.3927,39.5551,39.4408,40.0088,38.9897,40.7893,38.5844,39.7885,39.5286,39.3314,39.8689,0,0,0,0.0002,0.0002,0,0,0,0.0015,0,0,0,0.0006,0.0003,0,0,0,0,0,0.0004,0,6.0122,5.9146,6.1425,6.8149,6.1572,6.5112,6.4711,5.5651,6.5854,5.9013,6.3687,5.2533,7.237,6.1644,6.443,6.5026,6.3103,6.3618,5.9717,6.1591,5.2543
2016101106,2016101200,KRNO,,,,,66.292,66.5805,66.8834,66.0309,66.3909,66.136,66.1975,66.425,66.1596,66.5335,65.9594,66.3535,66.581,66.0981,66.041,66.676,66.316,66.3535,66.0785,66.1125,65.477,42.8209,41.0352,42.9187,43.3876,42.7966,42.5029,42.6656,42.9007,42.7808,42.7151,42.4798,43.9881,41.7781,41.9895,42.4271,41.8732,41.7677,43.1421,43.0441,42.5164,41.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4315,6.2448,7.2001,6.5411,6.8286,6.9038,6.2798,5.8205,6.6514,6.3103,6.5498,5.9402,6.1858,5.9822,6.5975,5.975,6.6921,6.7269,6.6114,6.5623,6.51
2016101106,2016101200,KSEA,,,,,64.128,64.2497,64.7064,63.687,65.2328,64.3169,63.6856,63.9199,64.1521,64.0175,64.9642,64.2352,64.1809,64.0772,63.6334,64.128,63.768,63.9948,63.3572,63.6945,63.7269,35.6724,35.9981,35.8002,35.9232,36.2934,35.7192,35.311,35.7473,35.3887,35.4683,35.1029,36.5622,35.8345,35.7192,35.1324,35.9561,35.7067,35.5673,35.7473,34.7889,35.0108,0,0.0015,0.0093,0,0,0.002,0,0,0,0,0.0005,0.0005,0.0005,0,0,0.0012,0.0045,0,0.0005,0,0.0005,4.3415,4.2755,5.2857,4.22,4.5155,4.3529,4.5216,4.046,4.7338,4.2621,4.5616,4.4411,4.2586,4.6633,4.3632,4.3746,4.1166,4.353,4.1202,4.1975,4.0729
2016101106,2016101200,KTVC,,,,,66.5699,68.1642,64.087,67.435,67.0242,67.1616,65.8164,66.2228,66.1043,66.6063,65.5368,66.7863,66.2692,68.2925,68.1642,64.3551,63.9184,67.1046,67.2345,67.4221,66.2386,45.6673,45.6685,46.4758,46.1879,45.8699,45.05,45.3802,46.09,45.7609,45.2083,46.0292,46.0414,46.0551,45.8502,45.5307,45.23,46.5014,46.2634,46.2727,45.5295,46.6703,0.2639,0.1592,0.4586,0.2253,0.4368,0.295,0.2873,0.2842,0.216,0.3247,0.2081,0.2729,0.3914,0.498,0.4003,0.3503,0.3764,0.3291,0.442,0.3555,0.2249,19.0811,18.6044,20.7324,19.4219,22.4472,20.6276,19.6369,21.5398,18.6576,22.44,18.833,18.5834,20.2067,21.6091,21.0363,19.6849,18.092,19.5034,21.2152,20.9314,17.3768
2016101206,2016101300,KEYW,,,,,82.2482,82.3348,81.8017,82.2771,82.6082,82.4907,82.2368,82.0682,81.7393,82.0972,82.1589,82.1906,82.0403,81.9482,81.8593,82.5793,82.3995,82.0368,82.4572,82.5509,82.0101,79.7736,79.5312,79.8048,79.7399,79.6969,79.7861,79.7997,79.4135,79.8304,79.8004,78.9338,79.5911,80.0827,79.8801,78.7969,79.523,79.7212,79.4182,79.8359,79.4482,79.2327,0.0456,0.3498,0.0267,0.1314,0.0383,0.0541,0.0253,0.0116,0.0551,0.238,0.032,0.0812,0.1324,0.0381,0.0566,0.0429,0.0256,0.1029,0.0719,0.0947,0.3028,18.9617,19.6785,18.9961,19.8476,19.3311,20.2645,19.4618,18.5459,19.1627,20.2932,18.7439,21.5819,19.1173,17.4381,18.7077,19.4579,20.6755,19.5044,17.2661,19.973,21.277
2016101206,2016101300,KGRI,60,29,0,22,59.5488,60.6553,58.9627,59.0019,60.1524,60.0692,59.3352,59.2557,58.5003,58.9506,59.1216,59.517,60.1259,58.6507,60.4242,60.3855,59.1941,59.0867,59.8347,57.9425,58.4006,37.8375,37.6329,37.0188,36.7575,37.3716,37.5516,37.6099,37.504,37.8606,37.324,38.3299,37.324,38.2312,37.864,37.8129,38.4516,38.1737,37.3788,38.4516,36.8316,39.2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7813,16.3516,16.8225,14.8073,16.2855,16.4793,16.5533,13.8332,15.6614,14.9301,14.8205,15.5963,16.6436,16.1254,16.4602,15.4051,14.9379,16.7391,16.4041,15.5089,15.7215
2016101206,2016101300,KMDT,68,48,0.01,20,63.8232,63.698,63.2296,62.7696,61.819,62.8628,63.6698,63.9626,64.352,64.6099,66.397,65.044,63.2765,61.0288,64.5354,64.7838,68.6413,61.3483,66.2847,62.3494,65.0812,41.8962,42.3978,42.2783,41.9406,40.9482,41.6517,41.0996,43.588,42.0345,42.2033,42.2235,41.9594,42.4814,41.3937,41.9754,41.6446,43.7837,41.6406,43.2502,42.286,42.4681,0.107,0.0994,0.0693,0.1639,0.2238,0.0994,0.1011,0.0246,0.0129,0.0406,0.0113,0.0568,0.0442,0.1306,0.0419,0.0864,0.0009,0.0555,0.02,0.1041,0.0287,10.6926,10.376,9.6004,10.749,12.4118,11.0911,12.1,10.2798,11.8884,11.0413,11.1901,11.8614,11.3118,12.4775,10.3171,12.9278,10.3639,10.5895,11.087,9.7516,10.6226
2016101206,2016101300,KRNO,,,,,68.5081,66.9016,66.7216,68.1711,69.4986,66.6318,69.3331,68.9016,67.5976,68.2767,66.5376,68.5455,68.0861,65.8038,65.4332,68.0387,68.4091,68.3367,68.3751,69.4142,66.6188,43.5233,43.4486,43.867,43.1092,43.2042,44.071,43.634,43.1567,43.6287,43.7653,42.8207,44.1791,42.9901,43.6226,43.0525,43.6014,43.3367,43.1951,43.2177,43.1096,43.0038,0,0.0021,0,0,0,0.0021,0,0,0,0.0005,0.0057,0,0,0,0,0,0,0,0,0,0,16.8105,16.5922,17.3492,16.2216,15.9844,14.9242,18.0777,16.2052,16.3638,17.8337,16.3099,15.9902,16.1285,14.4608,15.0403,17.5715,15.1394,16.612,17.0304,15.5123,15.6741
2016101206,2016101300,KSEA,,,,,60.1194,60.0607,60.208,59.7557,59.9946,60.5791,59.9189,60.2597,59.8339,60.1035,59.662,61.0648,59.9621,59.8601,59.5686,60.1978,60.2313,60.2669,59.8916,60.1097,59.5429,49.7571,50.5222,50.5968,49.1888,49.6607,50.2453,49.1397,49.7819,50.0416,48.0604,48.3843,50.5641,49.7205,48.0975,48.6943,50.0377,49.7072,50.0079,49.2844,49.5663,47.2216,1.3707,1.7047,1.667,1.6852,1.5251,0.9724,1.6181,1.5569,1.9156,1.4034,1.4193,1.6191,1.6448,1.3745,1.4573,1.3248,1.5469,1.3361,1.3019,1.2499,1.2622,11.4722,8.0003,12.1658,10.4938,9.1021,8.984,13.556,12.2387,11.8382,11.5658,8.8347,11.2348,11.0741,7.7354,7.7633,14.0391,10.3118,8.5792,8.4526,11.5384,9.6383
2016101206,2016101300,KTVC,,,,,49.3416,50.4011,50.0359,49.7746,50.6009,48.9375,49.9037,49.5294,49.9113,49.6667,50.2355,49.4579,49.5733,49.8907,49.5087,49.5551,50.6176,50.3427,50.0177,49.3911,50.7103,44.0787,44.6623,43.9078,43.5809,43.9379,43.5977,43.5377,43.7958,43.9379,44.2692,44.7057,44.067,44.4043,44.2858,44.007,44.6003,44.2284,44.2759,43.8475,43.5695,44.3654,0.0339,0.0356,0.0303,0.0236,0.0326,0.0382,0.0327,0.0284,0.0236,0.0423,0.0355,0.055,0.0356,0.0477,0.0527,0.0424,0.0368,0.0289,0.0467,0.0351,0.0422,17.1557,16.766,16.624,16.7286,17.8386,17.2278,17.0597,18.0615,16.396,17.0893,15.862,16.1232,17.0086,16.8745,17.2587,16.8454,16.1336,15.6702,17.2223,17.1269,17.2196
2016101306,2016101400,KEYW,,,,,81.6862,81.6377,81.7945,81.4058,81.4908,81.5858,81.5706,81.2735,81.8525,81.4662,81.7085,81.4464,81.6161,81.2836,81.591,81.4396,81.952,81.5882,81.6261,81.6724,81.3482,80.076,80.2798,79.7714,80.0712,79.5335,79.9158,79.5046,79.8812,79.8646,79.2911,79.6653,80.4817,80.34,80.1232,80.3736,79.8335,80.6483,79.8313,80.1337,79.7759,79.8646,0.0496,0.1414,0.046,0.06,0.0055,0.053,0.0072,0.0721,0.0471,0.0179,0.0428,0.0595,0.0933,0.2567,0.0739,0.0803,0.1741,0.0089,0.6432,0.0333,0.0541,20.3467,20.4997,20.832,20.7045,19.1423,19.321,20.2121,20.6855,19.8778,20.8536,21.1499,21.0818,21.0457,20.801,21.4807,22.1222,19.6996,20.1038,19.4009,19.0673,19.5228
2016101306,2016101400,KGRI,68,41,0,24,73.8977,74.0369,73.3365,74.2823,73.0258,73.8501,73.2132,73.8977,74.3564,73.5554,73.3506,73.2344,73.2855,73.6825,73.5234,73.4212,73.0258,73.7351,74.4623,73.5377,73.0718,46.5853,46.7071,45.4982,46.6099,46.1441,46.3505,46.1743,46.6989,47.4331,46.633,46.8993,45.7099,45.7523,46.4795,47.3236,46.6729,46.3225,47.0116,46.5623,46.4795,46.3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4206,18.9309,17.8302,17.9053,18.7398,17.4431,18.4405,19.0755,18.7187,19.3067,18.2221,17.9469,17.9263,17.5371,16.7969,18.2695,19.0444,18.1258,18.3628,18.2289,18.299
2016101306,2016101400,KMDT,64,41,0,9,59.6776,59.9984,59.1973,60.1295,59.9984,60.0268,59.7411,59.4584,59.1473,59.1973,59.4057,60.1676,60.0511,59.5965,59.6003,58.8265,59.1338,60.1757,59.4692,59.9484,59.9887,37.6755,37.5864,38.0443,37.5886,37.5115,37.838,37.6928,37.0982,38.0312,37.7076,37.9637,37.7494,38.1333,37.0731,36.8866,38.2598,37.8167,38.09,37.4303,37.7122,37.4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3173,8.8085,10.051,8.3459,9.0946,8.8912,9.5085,9.2163,9.9751,9.6287,9.584,8.9634,8.5261,8.8997,8.9478,10.9479,9.605,9.4444,10.0408,9.3535,8.6472
2016101306,2016101400,KRNO,,,,,61.8911,61.0666,61.3934,61.2373,61.9953,61.6234,61.7384,61.513,62.077,61.3751,61.2167,62.3528,61.9525,61.9869,62.0176,61.6068,62.2417,61.2587,61.7797,62.7255,62.2379,44.202,45.3149,45.129,45.461,45.8064,45.26,44.1376,44.5689,45.7676,45.682,44.3774,43.5393,46.837,44.0885,44.2144,44.9482,43.5497,45.015,44.5071,45.4631,41.8843,0.1646,0.142,0.2931,0.1795,0.0531,0.2544,0.2097,0.2364,0.1789,0.1991,0.2497,0.133,0.3063,0.1147,0.3528,0.1824,0.1509,0.2363,0.0961,0.1346,0.1447,19.392,21.0341,16.0418,19.691,21.4,20.3685,17.7601,19.7795,21.7585,18.7439,22.4116,21.178,24.7828,22.7275,17.0987,20.0739,21.6609,19.5295,20.6839,23.9382,19.1639
2016101306,2016101400,KSEA,,,,,56.8466,56.8428,55.629,56.1536,57.5786,55.3458,56.0345,57.2796,56.9395,56.7134,55.7019,57.1201,57.0359,57.0359,56.2065,55.9886,56.7401,55.6783,56.7719,56.0758,56.3148,47.3194,47.4418,46.4775,47.8912,47.8118,46.9383,46.6157,47.0425,48.2324,47.5107,48.5342,49.0852,46.644,47.5845,46.4256,48.1264,48.7164,46.6398,47.1968,47.0439,48.3429,0.76,0.6701,0.9634,0.4899,0.5644,0.993,0.6473,0.5962,0.9231,0.4956,0.703,0.9332,0.7127,0.9158,0.5054,0.9151,0.9294,0.8067,0.6109,1.1755,0.9553,13.9777,13.0532,17.7781,14.5761,12.8053,16.7346,12.7479,12.9938,14.9054,12.9392,15.7359,13.4804,14.0934,12.6435,14.5985,15.8478,12.6128,18.8643,15.8276,17.8715,14.331
2016101306,2016101400,KTVC,,,,,58.373,58.79,58.8834,58.43,58.4095,58.4861,58.3357,57.9613,57.9766,58.1581,57.5429,58.4649,58.2347,58.61,58.6617,57.8679,57.3279,58.2864,58.373,57.9766,58.3381,42.3776,42.932,42.212,42.4633,42.291,42.1239,41.9439,42.8325,42.55,42.4012,42.5644,42.089,42.3039,42.4489,42.8386,42.3427,42.2265,42.4307,42.414,41.8171,42.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7771,20.7857,20.3504,20.5106,19.2223,19.4358,19.3109,20.1592,19.0161,19.6303,19.0488,19.586,18.6039,19.0877,18.7214,18.7896,19.0306,18.7365,19.1123,19.9271,16.8252
2016101406,2016101500,KEYW,,,,,81.2305,81.3216,81.1899,81.1752,81.4705,81.1368,81.0948,81.0792,81.1992,81.2592,81.2695,81.3816,81.304,81.3816,81.0528,81.5043,81.2305,81.5414,81.1081,81.2592,81.3192,79.9997,80.2438,79.8277,80.0732,80.0774,79.9878,80.0803,79.8805,80.0366,80.0414,79.9994,80.0687,79.9788,79.954,79.8908,80.064,79.8197,80.1336,79.9735,80.0446,80.0313,0.0204,0.2245,0.0036,0.1565,0.1342,0.1062,0.0178,0.2069,0.144,0.0176,0.0715,0.0485,0.1064,0.2938,0.1177,0.4359,0.0533,0.0301,0.0543,0.0243,0.0124,17.7912,18.1111,17.7725,17.9519,17.1853,17.5115,18.0743,18.4681,17.3602,18.013,18.0988,18.0457,18.0886,17.4269,17.6295,18.6728,16.5812,17.527,17.4817,16.2664,17.0031
2016101406,2016101500,KGRI,81,48,0,23,84.8229,85.7774,83.4766,85.4442,81.0168,85.1356,82.0635,84.1434,84.4474,84.4894,86.9966,83.9706,85.2767,84.0553,86.2383,85.1633,84.1524,84.5914,81.8551,81.5359,84.1702,60.8282,61.6794,60.3775,59.8487,59.5588,60.7631,60.7588,59.9788,61.0085,60.7494,60.8839,60.7401,60.8957,60.8752,60.8954,61.9594,60.0766,59.1007,60.5157,59.3969,62.0098,0.0066,0.0066,0.0122,0.0095,0.0038,0.0038,0.0072,0.0021,0.0061,0.0061,0.0082,0.0066,0.0032,0.0043,0.0038,0.0093,0.01,0.0077,0.0111,0.0095,0.0048,16.4858,16.2429,16.0245,16.6601,14.6328,16.2144,16.1869,16.5691,16.7865,16.5173,16.856,16.755,15.5864,16.7953,16.7946,16.488,16.4877,16.7071,16.4543,15.8057,17.5863
2016101406,2016101500,KMDT,68,39,0,9,63.8692,64.1372,64.0099,63.0719,64.2292,63.8692,64.0345,63.7392,63.8164,63.7772,63.8692,64.0492,64.1519,63.9192,63.9072,63.7038,63.1638,64.0992,63.0611,63.8692,63.9964,35.3898,36.3527,35.5883,35,35.9231,35.243,35.752,34.7859,35.2728,34.7741,35.8025,35.2914,35.4054,35.37,35.7104,35.0996,34.6702,35.6669,33.5412,35.6665,36.0214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7525,8.9447,8.0952,8.3534,8.7141,8.5543,8.8473,8.1954,9.2253,8.4908,8.7608,9.1964,8.3237,9.1961,9.2347,8.2809,8.3829,8.7997,7.4063,8.8303,9.3904
2016101406,2016101500,KRNO,,,,,54.1552,53.4626,54.7203,55.0176,53.093,53.8226,56.2151,54.843,54.8761,54.5928,55.9191,53.9522,54.3538,54.2866,55.1572,56.0612,57.1352,57.4757,54.8994,56.4361,56.9221,44.049,44.1339,43.5377,44.9206,43.7979,43.9883,43.0602,45.6618,43.9753,45.0108,43.5149,44.3471,45.9279,43.9537,42.8469,43.9225,43.7564,42.9821,44.019,44.813,43.6649,0.4199,0.4703,0.5894,0.5597,0.2881,0.4836,0.5112,0.3519,0.2142,0.3364,0.3565,0.3237,0.4634,0.4597,0.2485,0.252,0.3939,0.2463,0.2095,0.2939,0.4033,29.8819,29.3477,30.4015,29.9063,29.7986,26.0337,25.9983,28.7536,26.7182,27.8613,30.8861,26.9639,28.0938,28.8397,27.6333,30.1886,28.6315,28.1744,29.2607,28.7432,30.5485
2016101406,2016101500,KSEA,,,,,53.1567,55.135,53.6366,57.5184,52.9249,54.6034,52.2428,52.4956,57.012,52.9033,55.537,52.5245,56.2672,52.4603,55.9376,54.3635,54.7063,52.3362,53.7561,55.1824,52.7451,47.3215,47.3736,47.0402,47.3688,46.6667,46.402,47.2756,47.4168,46.7786,47.064,47.2698,46.7241,46.521,47.0909,47.447,46.9098,46.954,47.5611,47.016,47.2355,47.0946,0.8502,0.5829,0.9717,0.4068,0.5568,0.7411,0.7955,0.746,0.5716,0.7287,0.8361,0.9599,0.8229,0.5643,0.5787,0.7502,0.7361,0.5461,0.9813,0.7858,0.5714,19.9185,15.8089,10.4007,6.2751,15.7205,9.695,12.3338,15.3966,8.3702,15.7896,7.6814,18.7565,10.4518,12.5898,13.0844,16.0553,16.5787,13.2936,14.0527,17.2227,12.2913
2016101406,2016101500,KTVC,,,,,67.2389,67.9102,67.7431,66.8372,67.5047,66.4551,67.902,67.0392,68.3334,67.6095,67.2418,67.3696,67.1781,68.2932,67.823,66.3814,67.1547,68.2999,66.9306,66.3762,67.3917,53.5991,53.5544,53.1261,53.1075,54.1069,53.2156,54.0676,53.3905,53.8135,53.4417,53.5511,53.9678,53.393,54.2481,53.2898,53.432,52.4395,53.0619,52.796,53.2244,53.7302,0.0872,0.1275,0.0965,0.0254,0.1002,0.0109,0.0541,0.2139,0.048,0.1018,0.1554,0.248,0.0066,0.2437,0.0666,0.1215,0.0403,0.0935,0.1023,0.1153,0.0967,23.9847,24.255,23.9316,23.7551,22.9821,23.5492,23.5019,23.965,23.9311,23.8877,23.9515,24.0254,23.5793,23.6424,24.2174,24.2472,23.9135,23.9091,23.463,24.4649,24.8913
2016101506,2016101600,KEYW,,,,,81.3791,81.418,81.4755,81.5882,81.538,81.3474,81.2041,81.2802,81.4295,81.3931,81.4812,81.5187,81.4779,81.5648,81.5592,81.4842,81.4588,81.6067,81.3522,81.4957,81.4699,80.0908,80.0712,80.0112,79.9469,80.2512,79.8937,79.9943,79.782,80.0136,79.9798,80.048,79.8518,79.8614,79.9821,79.7635,79.9511,79.856,79.919,79.8932,80.1269,79.8792,0.1037,0.0934,0.0448,0.0681,0.2774,0.0482,0.1779,0.0224,0.0705,0.0409,0.0484,0.0448,0.1615,0.126,0.1338,0.0623,0.0656,0.0625,0.2383,0.0328,0.0231,18.1268,18.1891,19.5722,17.6963,18.7529,18.5972,18.0617,17.5342,17.0103,16.94,17.9251,18.0958,17.3596,16.1388,15.6758,18.1806,18.8156,17.399,17.6577,18.5662,17.5595
